,id,time,link,message,like,share,comment,commentsHighlight
117,1282973728458676_2315146201908085,1564413000,https://www.facebook.com/CH3Thailand/posts/2315146201908085,นายหมอมีชีวิตอยู่เพื่อรักกาสะลองจนวินาทีสุดท้ายของชีวิต ติดตาม #กลิ่นกาสะลองep15 (ตอนจบ) ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand,6175,284,204,"[{'id': 'Y29tbWVudDoyMzE1MTQ2MjAxOTA4MDg1XzIzMTUyMzY1NjE4OTkwNDk=', 'time': 1564415431, 'message': 'จบเสียที หนังที่บีบหัวใจ ทำคนไทยร้องไห้ทั้งประเทศ😭#เหมือนยกภูเขาออกจากอกเลย🤣\nแต่จบดีมาก ประทับใจ ถึงน้ำตาไหลก็ไม่เสียดาย😁😘😘', 'like': 37}, {'id': 'Y29tbWVudDoyMzE1MTQ2MjAxOTA4MDg1XzIzMTUyMzYzMzUyMzI0MDU=', 'time': 1564415422, 'message': 'เศร้ามากทั้งเรื่องมาชุ่มชื่นหัวใจประมาณ 10 นาทีแต่ก็ถือว่าจบดีค่ะ💕', 'like': 9}]"
118,1282973728458676_2315129308576441,1564412139,https://www.facebook.com/CH3Thailand/videos/925793524430613/,สุดท้ายนายหมอก็ไม่ได้เจอกาสะลองก่อนสิ้นใจ ติดตาม #กลิ่นกาสะลองep15 (ตอนจบ) ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand,2898,123,78,"[{'id': 'Y29tbWVudDoyMzE1MTI5MzA4NTc2NDQxXzIzMTU0MzcxOTE4Nzg5ODY=', 'time': 1564423267, 'message': 'This was such a heartbreaking scene. She has been waiting for him to come to her. In the end, she died of malnutrition 😭😭😭', 'like': 0}, {'id': 'Y29tbWVudDoyMzE1MTI5MzA4NTc2NDQxXzIzMTUxNzY2NjUyMzgzNzI=', 'time': 1564412930, 'message': 'ร้องไห้จนหมดน้ำตาแล้วครับบบ 😭😭😭😭 ขอช่อง3สนับสนุน\u200bทิชชู\u200b่ด้วย 🤣\u200b', 'like': 9}]"
119,1282973728458676_2315110195245019,1564410926,https://www.facebook.com/CH3Thailand/posts/2315110195245019,นี่ก็เรียกหาคนที่เขาไม่รัก จนลมหายใจสุดท้ายของตัวเองจริงๆ ติดตาม #กลิ่นกาสะลองep15 (ตอนจบ) ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand,3854,164,109,"[{'id': 'Y29tbWVudDoyMzE1MTEwMTk1MjQ1MDE5XzIzMTUxMjc3ODg1NzY1OTM=', 'time': 1564410955, 'message': 'ทางออกหนีไฟ ทำไม ช้องปีปไม่วิ่งออกมา', 'like': 47}, {'id': 'Y29tbWVudDoyMzE1MTEwMTk1MjQ1MDE5XzIzMTUxNDgyMzg1NzQ1NDg=', 'time': 1564411744, 'message': 'อิกาสะลองปี่กิ๋นหนู ขี้ลัก แมวทั้งโลกบ่าเปิงใจ่สิ่งนี้😹😹😹', 'like': 14}]"
120,1282973728458676_2315094931913212,1564409723,https://www.facebook.com/CH3Thailand/videos/387228298652658/,"""คำสาบานรักทุกคำกูยังจำได้"" ความแค้นที่ยาวนานของกาสะลอง ติดตาม #กลิ่นกาสะลองep15 (ตอนจบ) ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",10707,444,190,"[{'id': 'Y29tbWVudDoyMzE1MDk0OTMxOTEzMjEyXzIzMTUxMDkzNzE5MTE3Njg=', 'time': 1564410256, 'message': 'จากกำนันแม้น#นาคี#\nสู่นายแคว้นมั่ง#กลิ่นกาสะลอง#\nสัตยาธิษฐานก็มาอีกแล้ว โอ้ย!!!', 'like': 34}, {'id': 'Y29tbWVudDoyMzE1MDk0OTMxOTEzMjEyXzIzMTUxNDc0MzE5MDc5NjI=', 'time': 1564411707, 'message': 'ถ้าคนเขียนบท เขียนให้ซ้องปีปเป็นผี แล้วชาตินี้ กาสะลองมาเกิดเป็นพิมพรี่ เราว่าน่าจะโอเคกว่านี้ อย่างน้อยก็ทำให้เห็นว่า ทำดีได้ดีถึงแม้ผลดีจะมาสนองในชาติภพใหม่ก็เถอะ....', 'like': 20}]"
121,1282973728458676_2314708001951905,1564407900,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314706778618694/?type=3,เรื่องราวทุกอย่างจะจบลง ทุกความสงสัยจะคลี่คลาย ลุ้นไปกับบทสรุปของทุกตัวละคร ติดตาม #กลิ่นกาสะลองep15 (ตอนจบ) ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand,1805,230,121,"[{'id': 'Y29tbWVudDoyMzE0NzA4MDAxOTUxOTA1XzIzMTUyNDkxMTUyMzExMjc=', 'time': 1564415893, 'message': 'ตอนจบเอาใจคนดูมากเกีนนน...กลับมาเกีดเจอกันเร็วเกีนไป น่าจะทำผ่านไปสัก500-1000ปี ตามธรรมดาของสัตว์เวียนว่ายตายเกีด 555+++ #ลืมไปว่านี้คือละคร😂', 'like': 2}, {'id': 'Y29tbWVudDoyMzE0NzA4MDAxOTUxOTA1XzIzMTUyMTg3OTUyMzQxNTk=', 'time': 1564414650, 'message': 'ขอบคุณค่ะ บทสรุปละครดีค่ะ น้ำตาซึมกะหมอ และนายแคว้น ที่คิดได้ก็ตอนสายไปแล้วไม่สามารถอกแก้ไขปัญหาได้ ทิฐิที่มีมากก็ทำร้ายตัวเอง', 'like': 3}]"
122,1282973728458676_2314712515284787,1564405201,https://www.facebook.com/CH3Thailand/videos/467134000732326/,#สันต์สนทนา ว่าด้วยเรื่องการถ่ายทำฉากในหลองข้าว ทุ่มเทกันสุดๆ ทั้งทีมงานและนักแสดงเลยค่ะ คืนนี้ ติดตาม #กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,740,21,31,"[{'id': 'Y29tbWVudDoyMzE0NzEyNTE1Mjg0Nzg3XzIzMTc5OTY4OTgyODk2ODI=', 'time': 1564547043, 'message': 'Kudos again to all the staff, crew,cast and to the director. Because they did a great job. I salute to them cause they made a good project like that. I hope that the two protagonist in that project, will have another project again.', 'like': 0}, {'id': 'Y29tbWVudDoyMzE0NzEyNTE1Mjg0Nzg3XzIzMTUwMzgzMDg1ODU1NDE=', 'time': 1564407484, 'message': 'ไหนว่า 20:45 พลาดไปเลย เปิดมาตกใจ เล่นก่อนเวลา', 'like': 1}]"
123,1282973728458676_2314704818618890,1564403400,https://www.facebook.com/CH3Thailand/posts/2314704818618890,ถึงเวลาสิ้นสุดเรื่องราวทุกอย่าง ปมต่างๆ จะถูกคลี่คลายจนหมดสิ้น และพบบทสรุปของทุกตัวละคร คืนนี้ ติดตาม กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,6451,553,201,"[{'id': 'Y29tbWVudDoyMzE0NzA0ODE4NjE4ODkwXzIzMTQ5OTQyNTg1ODk5NDY=', 'time': 1564405688, 'message': 'ทำไมบอกออกอากาศ 20:45 ตอนนี้ออกแล้วนิ เวลาผิดพลาดรึเปล่า', 'like': 7}, {'id': 'Y29tbWVudDoyMzE0NzA0ODE4NjE4ODkwXzIzMTUwOTMwNTUyNDY3MzM=', 'time': 1564409642, 'message': 'แล้วบอกว่ามา 2ทุ่ม45 เปิด 2 ทุ่มครึ่งเล่นไปแล้ว อ่าเสียใจ', 'like': 2}]"
124,1282973728458676_2314508651971840,1564401601,https://www.facebook.com/CH3Thailand/posts/2314508651971840,ปิดฉากความรัก ความแค้น และคำสัญญา คลี่คลายทุกปมให้หายข้องใจ  https://www.ch3thailand.com/news/scoop/17255 คืนนี้ิ ติดตาม กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,2337,146,35,"[{'id': 'Y29tbWVudDoyMzE0NTA4NjUxOTcxODQwXzIzMTQ5ODgxNDg1OTA1NTc=', 'time': 1564405445, 'message': 'มีliveไมคะ พอดีทีวีดูไม่ไก้คะ', 'like': 1}, {'id': 'Y29tbWVudDoyMzE0NTA4NjUxOTcxODQwXzIzMTcwNTIxNTE3MTc0OTA=', 'time': 1564499924, 'message': 'อย่ามีภาค2เลย เดี๋ยวเหมือนนาคี2อีกอ่ะ ภาคต่อไปไม่รุ้จะเอาใครมาแสดง ภาคเดียวนิละ แฮปปี้แล้ว จบไปแล้วคิดถึงทุกคนเลย เหมือนตัวละครมีชีวิตจริง', 'like': 0}]"
125,1282973728458676_2314701501952555,1564399800,https://www.facebook.com/CH3Thailand/videos/1145966982273765/,จากอดีตถึงปัจจุบัน‼️ คู่นี้จะลงเอยสมหวังกันที่ชาติไหน หรือจะดราม่าน้ำตานอง มาตามลุ้นกันค่ะ คืนนี้ ติดตาม #กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,994,24,18,"[{'id': 'Y29tbWVudDoyMzE0NzAxNTAxOTUyNTU1XzIzMTUxMjMxMjUyNDM3MjY=', 'time': 1564410758, 'message': 'อยากเห็นทั้งคู่แสดงนำเป็นคู่พระคู่นางบ้างน่ารักดี', 'like': 2}, {'id': 'Y29tbWVudDoyMzE0NzAxNTAxOTUyNTU1XzIzMTYxMTA1NDg0NzgzMTc=', 'time': 1564454381, 'message': 'คิดถึงเจ๊โป่งกะเฮียฮัว', 'like': 2}]"
126,1282973728458676_2314796355276403,1564398001,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314792815276757/?type=3,พรุ่งนี้จะได้ชมแล้วนะคะ กับละครสนุกครบรส สุดยอดการประชันฝีมือการแสดง “ด้ายแดง” (ตอนแรก) วันอังคารที่ 30 กรกฎาคมนี้ เวลา 20.20 น. ทาง #ช่อง33 #Ch3Thailand,658,47,16,"[{'id': 'Y29tbWVudDoyMzE0Nzk2MzU1Mjc2NDAzXzIzMTUwMTU2ODUyNTQ0NzA=', 'time': 1564406573, 'message': 'คนที่ไม่อยากดูละครเค้า ก็ไม่เห็นจำเป็นต้องไปด่าไปว่าไปเม้นต์ด่าเค้านี่คะ ถ้าไม่ชอบก็ไม่ต้องดู ง่ายๆทำไม่ได้หรอคะ...', 'like': 4}, {'id': 'Y29tbWVudDoyMzE0Nzk2MzU1Mjc2NDAzXzIzMTQ5NDQxMDg1OTQ5NjE=', 'time': 1564403606, 'message': 'อ่านคอมเม้นท์แล้วอ่อนใจการเมืองไทยกัดกินหัวใจคนไืทยไปทุกที่ #ทีมดูสดด้ายแดง', 'like': 1}]"
127,1282973728458676_2314698055286233,1564396201,https://www.facebook.com/CH3Thailand/videos/474344069964772/,มาฟังความรู้สึกของญาญ่า ที่มีต่อการถ่ายทำฉากสุดท้ายของเรื่อง เป็นยังไงมาฟังกันค่ะ คืนนี้ ติดตาม #กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,1072,25,25,"[{'id': 'Y29tbWVudDoyMzE0Njk4MDU1Mjg2MjMzXzIzMTUxNzYxNzUyMzg0MjE=', 'time': 1564412906, 'message': 'ซ้องปีบ&พรีมพรี  น่ารักม๊ๅกขอโทดพี่สาว', 'like': 1}, {'id': 'Y29tbWVudDoyMzE0Njk4MDU1Mjg2MjMzXzIzMTQ3OTIyMTE5NDM0ODQ=', 'time': 1564396612, 'message': 'เรื่องมันเครียดมากไง ชีวิตกาสะลองบัดซบมากๆ ถ้าจบไม่แฮปปี้ ทุกคนต้องเครียดค้าง ไม่เข้าใจไปนาน พอจบดี ทุกอย่างคลี่คลาย ความสบายใจจึงบังเกิด คนแสดงก็ต้องยิ่งหนักกว่าคนดูเข้าไปอีก', 'like': 3}]"
128,1282973728458676_2314532328636139,1564396200,https://www.facebook.com/CH3Thailand/videos/673312896476573/,ท่ามกลางกลียุค เขาคือวีรบุรุษ เพื่อผู้คนร่วมแผ่นดินเขายอมสละได้แม้แต่เลือดและชีวิต ติดตามชม #ฮงกิลดงวีรบุรุษแห่งโชซอน ทุกวันจันทร์-ศุกร์ เวลา 18.00 น. ทาง #ช่อง13 วันนี้เสนอเป็นตอนแรก! ดูออนไลน์คลิก www.ch3thailand.com/live/13 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand,130,0,0,[]
129,1282973728458676_2314543231968382,1564394401,https://www.facebook.com/CH3Thailand/videos/518344722297069/,คลี่คลายทุกเรื่องราว เปิดเผยปมที่ทุกคนสงสัย และจุดจบชะตากรรมของแต่ละคน คืนนี้ ติดตาม กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,1530,99,36,"[{'id': 'Y29tbWVudDoyMzE0NTQzMjMxOTY4MzgyXzIzMTQ3NTI3NTg2MTQwOTY=', 'time': 1564394918, 'message': 'ดูสดพร้อมกันจร้า รักญ่ามาก ชอบเจมส์ด้วยนะและนักแสดงทุกคน #ทีมงานด้วยค่ะ # ช่อง3 + ผู้จัด + ผู้กำกับ # ขอบคุณค่ะ งานดี', 'like': 5}, {'id': 'Y29tbWVudDoyMzE0NTQzMjMxOTY4MzgyXzIzMTQ4MTMwNjE5NDEzOTk=', 'time': 1564397645, 'message': 'ไม่อยากให้จบเลย คืนนี้รอดู รักทุกคนค่ะ โดยเฉพาะเจมส์ / ญาญ่า น่ารักและเหมาะสมกันมาก อยากให้เล่นคู่กันอีกค่ะ', 'like': 2}]"
130,1282973728458676_2314504905305548,1564392600,https://www.facebook.com/CH3Thailand/videos/3460612350621576/,เมียวดีเด็กแสบที่จะมาสร้างความสนุกให้ทุกคน 😄😄 ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand,1790,38,29,"[{'id': 'Y29tbWVudDoyMzE0NTA0OTA1MzA1NTQ4XzIzMTQ4NDU0MDE5MzgxNjU=', 'time': 1564398944, 'message': 'ฟอร์มมันได้แค่ละครเย็นอ่ะ มาเล่นหลังข่าว นักแสดงก็ไม่ชวนติดตาม ตลกก็ฝืดๆ ตอนพี่ป๊อกเล่นไว้คือมันดีมาก ดูเวอร์นี้แล้วยังขัดๆ', 'like': 11}, {'id': 'Y29tbWVudDoyMzE0NTA0OTA1MzA1NTQ4XzIzMTQ5Nzg1MjUyNTgxODY=', 'time': 1564405093, 'message': 'ปกติช่อง3CGเค้าดีมากเลยนะ แต่เดาว่าเรื่องนี้เป็นละครเย็นแล้วได้โยกมาหลังข่าวแทน', 'like': 3}]"
131,1282973728458676_2314499318639440,1564390800,https://www.facebook.com/CH3Thailand/videos/2542990595720134/,แก๊งล่าสัตว์ก็มา ขบวนขนยาเสพติดก็มี ในป่านี้มีอะไรบ้างเนี่ย 😆😆 ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand,1082,14,1,"[{'id': 'Y29tbWVudDoyMzE0NDk5MzE4NjM5NDQwXzIzMTYxNjE0OTE4MDY1NTY=', 'time': 1564456744, 'message': 'ทำไมต้องเอาเหมือนเรื่องก่อนด้วย', 'like': 0}]"
132,1282973728458676_2314501265305912,1564389001,https://www.facebook.com/CH3Thailand/videos/653771145126672/,ถึงขั้นส่งคนมาฆ่าปิดปากกันเลย เนื้อเรื่องเริ่มสนุกขึ้นเรื่อยๆ แล้ว ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand,922,4,4,[]
133,1282973728458676_2314490698640302,1564387200,https://www.facebook.com/CH3Thailand/posts/2314490698640302,ละครจะจบลงในคืนนี้แล้ว มาดูแง่คิดที่ได้จากตัวละครแต่ละคนกันค่ะ https://www.ch3thailand.com/news/scoop/17257 คืนนี้ ติดตาม #กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,1421,63,39,"[{'id': 'Y29tbWVudDoyMzE0NDkwNjk4NjQwMzAyXzIzMTY0MDE0OTUxMTU4ODk=', 'time': 1564469548, 'message': 'บทละครคุณไม่ดีเลย  แต่คุณได้นักแสดงเก่งน่ะ ญาญ่าแสดงได้น่าดูมาก ... ปิดหนีตั้งแต่   หมอทรัพย์สีซอให้เมียฟังแล้วเลือดออกจมูกตาย  รอดตีนรอดมือนายแคว้นกะมั่นฟ้ามาหลายที มาตายชิลๆตอนสีซอซะงั้น', 'like': 0}, {'id': 'Y29tbWVudDoyMzE0NDkwNjk4NjQwMzAyXzIzMTQ2MjU0ODE5NjAxNTc=', 'time': 1564387891, 'message': 'แง่คิดคือ  ทำดีไม่ได้เกิด ทำชั่วได้เกิดมามีชีวิตดี  จบบ 55  กว่าจะได้มาเกิดใหม่ทั้งที ล้างแค้นจนเหนื่อยอ่ะ ลำบ๊าคลำบาค', 'like': 5}]"
134,1282973728458676_2314494838639888,1564385401,https://www.facebook.com/CH3Thailand/videos/2231070920338874/,ฟ้าลั่นนี่จะมาช่วยหรือมาเป็นภาระเนี่ย มีฉากให้ฮาตลอด 😆😆 ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand,2860,42,6,"[{'id': 'Y29tbWVudDoyMzE0NDk0ODM4NjM5ODg4XzIzMTU3OTk5Njg1MDkzNzU=', 'time': 1564440629, 'message': 'ทำไมเล่นไม่ดีเลยแสดงไม่น่าติดตาม', 'like': 4}, {'id': 'Y29tbWVudDoyMzE0NDk0ODM4NjM5ODg4XzIzMTUwOTE5MDUyNDY4NDg=', 'time': 1564409591, 'message': 'ใครเป็นคนแสดงวะทำไมแสดงให้มันโง่จัง', 'like': 1}]"
135,1282973728458676_2314477451974960,1564383601,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314477255308313/?type=3,วันนี้ งดละคร #กรงกรรม และห้ามพลาด! #กลิ่นกาสะลอง (ตอนจบ) ในเวลา 20.45 น. ทาง #ช่อง33 #Ch3Thailand #กลิ่นกาสะลองep15,980,23,26,"[{'id': 'Y29tbWVudDoyMzE0NDc3NDUxOTc0OTYwXzIzMTQ3MDQ4MzUyODU1NTU=', 'time': 1564392225, 'message': 'ดีนะงดกรงกรรม ลองงดกาสะลองดิ กุร้องไห้แน่ๆ รอตั้งนานแนะ ยิ่งตอนจบด้วยแล้ว ยิ่งลุ้น กุลุ้นให้อีพ่อลูกสองคนนั้น ตายอย่างทรมาน หึหึ', 'like': 5}, {'id': 'Y29tbWVudDoyMzE0NDc3NDUxOTc0OTYwXzIzMTQ2MzQ5MTg2MjU4ODA=', 'time': 1564388262, 'message': 'อยากดู กรงกรรม แล้วต่อ กลิ่นกาสะลองเลย อุตส่าห์เก็บงานเรียบร้อย อย่างว่า กินเรื่องใหญ่ จะกินทั้งทีก็ต้องถ่ายทอดสดให้ดูด้วย..\U0001f928\U0001f928', 'like': 2}]"
136,1282973728458676_2314492481973457,1564381800,https://www.facebook.com/CH3Thailand/videos/341951323421869/,ค่ะ หวังว่าเมียวดีจะเลิกดื้อแล้วฟังกันสักทีนะ ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand,1057,16,2,"[{'id': 'Y29tbWVudDoyMzE0NDkyNDgxOTczNDU3XzIzMjA3MzE1MDgwMTYyMjE=', 'time': 1564681952, 'message': 'ชอบ ตอนที่เกือบหยุดรตไม่ทันอ่ะ5555', 'like': 0}]"
137,1282973728458676_2314488701973835,1564380300,https://www.facebook.com/CH3Thailand/videos/474072449822493/,"""ผู้ใหญ่ทำแผลให้ต้องทำไง"" เมียวดีนี่ดื้อจริงๆ นายจะรับมือไหวมั้ยเนี่ย ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand",567,9,9,"[{'id': 'Y29tbWVudDoyMzE0NDg4NzAxOTczODM1XzIzMTQ1Mjk1NTg2MzY0MTY=', 'time': 1564382116, 'message': 'ยังติดภาพนางจากแรงเงา 2 อยู่เลย เรื่องนี้มาเป็นนางเอกแล้ว', 'like': 3}, {'id': 'Y29tbWVudDoyMzE0NDg4NzAxOTczODM1XzIzMTU1MTg1NzE4NzA4NDg=', 'time': 1564427249, 'message': 'น่ามันเป็นจะอี่แต่ละอ่อนแล้ว..😅😅😅', 'like': 0}]"
138,1282973728458676_2314423458647026,1564378200,https://www.facebook.com/CH3Thailand/videos/713979895699265/,พวกเขาเหล่านี้ จะมาทำให้คุณตกหลุมรักอีกครั้ง 🌠🌠🌠🌠 💕💕 #รักใสใสหัวใจ4ดวง #MeteorGarden เร็วๆ นี้ ทาง #ช่อง33 #Ch3Thailand,574,408,52,"[{'id': 'Y29tbWVudDoyMzE0NDIzNDU4NjQ3MDI2XzIzMTUwODM3Njg1ODA5OTU=', 'time': 1564409251, 'message': 'ฉายกลางวัน เรตติ้งคงไม่ได้แน่นอน น่าจะมาฉายตอนเย็น จ-ศ 18.00 น. จะถูกใจแฟนๆมากกว่านี้', 'like': 1}, {'id': 'Y29tbWVudDoyMzE0NDIzNDU4NjQ3MDI2XzIzMTYyMTQ1NzUxMzQ1ODE=', 'time': 1564459271, 'message': 'ช่อง3ทำไมชอบเอาซีรี่ย์ดีๆมาทำเสียของหมด เอามาออนตอนเที่ยงเนี่ยนะ คิดได้ไง', 'like': 0}]"
139,1282973728458676_2314451558644216,1564378200,https://www.facebook.com/CH3Thailand/videos/2425098387760414/,ที่แท้เมียวดีไม่ได้คิดจะฆ่าไอ้ลาย แค่จะไล่เข้าป่าลึกแค่นั้นเอง ดูย้อนหลัง #แก้วกลางดงep2 ได้ทีน่ี่ https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand,4346,42,42,"[{'id': 'Y29tbWVudDoyMzE0NDUxNTU4NjQ0MjE2XzIzMTc1MjY4MzgzMzY2ODg=', 'time': 1564521416, 'message': 'เสือน่ารักแท้', 'like': 0}, {'id': 'Y29tbWVudDoyMzE0NDUxNTU4NjQ0MjE2XzIzMTQ0OTU5NjE5NzMxMDk=', 'time': 1564380080, 'message': 'ใครเป็นผู้จัดนะระวังจะโดนช่องตัดออก2-3ตอนนะคะเริ่มเรื่องก็น่าเบื่อแล้ว นางเอกไม่ได้ความถ้าไม่เก่งแบบแต้วแบบญาญ่าอย่าให้พูดคำเมือง...ไม่รอด', 'like': 10}]"
140,1282973728458676_2314369301985775,1564376401,https://www.facebook.com/CH3Thailand/videos/490563691679215/,ทุกอย่างจะเคลียร์ ทุกปมจะคลี่คลาย ที่สำคัญมีเซอร์ไพรส์แน่นอน เจมส์กับญาญ่ามาการันตีเองเลยค่ะ คืนนี้ ติดตาม กลิ่นกาสะลอง (ตอนจบ) เวลา 20.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand #กลิ่นกาสะลองep15,9560,91,152,"[{'id': 'Y29tbWVudDoyMzE0MzY5MzAxOTg1Nzc1XzIzMTUzMjI3MTg1NTcxMDA=', 'time': 1564418962, 'message': 'รักละครเรื่องนี้ค่ะ มีครบทุกรสชาติ ทว่ารสชาติเศร้าสะเทือนใจ ดราม่าเยอะมาก แต่ที่สุดแล้ว #ความรักชนะทุกสิ่ง หลังรอคอยกันมานานแสนนาน ถึงขนาดข้ามภพข้ามชาติมา 3 ชาติถึงจะได้สมหวังกันในชาติปัจจุบัน ในความคิดเห็นส่วนตัวนะคะอยากบอกว่าเป็นละครที่ประทับใจที่สุดในรอบปีก็ว่าได้ รักน้องเจมส์มาร์ รักน้องญาญ่า นะคะ สุดๆแล้วค่ะกับละครเรื่องนี้ รอรับรางวัลนักแสดงนำหญิงยอดเยี่ยมได้เลยกับบทคู่แฝดกาสะลอง-ซ้องปีบ ขอบคุณช่อง 3 ผู้จัด ผู้กำกับ นักแสดงทุกๆท่าน และผู้อยู่เบื้องหลังละครทุกๆท่านค่ะ #กลิ่นกาสะลอง  #ละครดีที่สุดของช่อง3', 'like': 1}, {'id': 'Y29tbWVudDoyMzE0MzY5MzAxOTg1Nzc1XzIzMTU4NDA4MDE4Mzg2MjU=', 'time': 1564442942, 'message': 'นักแสดงทุกคนแสดงได้ดีมากอินไปกับตัวละครทุกตัวเลย\nทั้งนักแสดงทั้งรุ่นใหม่รุ่นเก๋าก็แสดงได้โดนใจคนดู\nทำให้เกลียดและน่าสงสาร \nที่แน่ๆต้องยกให้ น้อง\nญาญ่า และเจมส์มาร์\nเก่งจริงๆ\nชาติใหม่ของทั้งคู่จบไวไปหน่อยถ้าดำเนินไปอีกนิดคงจะดีคนดูจะได้สุขใจกับทั้งคู่ที่ได้ลงเอยกัน', 'like': 1}]"
141,1282973728458676_2314365671986138,1564374600,https://www.facebook.com/CH3Thailand/posts/2314365671986138,วันนี้มีละครและรายการอะไรน่าสนใจบ้าง เข้ามาดูกันค่ะ #Ch3Thailand https://www.ch3thailand.com/news/scoop/17253,704,13,17,"[{'id': 'Y29tbWVudDoyMzE0MzY1NjcxOTg2MTM4XzIzMTQ0MzA2NDE5Nzk2NDE=', 'time': 1564376182, 'message': 'และแล้วก็มาถึงวันที่กูรอคอย จบซักทีอึดอัดเกินแรกๆ น่าติดตาม หลังๆ อะไรก็ไม่รู้บทหมอก็ดูจะโง่เกินบรรยาย ไม่ชัดเจน กาลสะลองก็ดีเกินบรรยาย สองปีบกับพ่อก็เลวได้ใจ ไม่มีความสมดุลในละครเรื่องนี้ แต่ยอมรับว่านักแสดงเล่นดีทุกคน', 'like': 2}, {'id': 'Y29tbWVudDoyMzE0MzY1NjcxOTg2MTM4XzIzMTcwNDQ1NjgzODQ5MTU=', 'time': 1564499680, 'message': 'ส่งสารกาสะลองตอนสิ่นใจ..ดูไปน้ำตากะไหลตาม...จะโดนขมขืนอีก...พ่อกะเหลือเกินมารักตอนลูกตาย...บทนี้สุดยอดจิงๆๆ', 'like': 1}]"
142,1282973728458676_2314364888652883,1564372403,https://www.facebook.com/CH3Thailand/posts/2314364888652883,มาเช็กดวงแม่นๆ รายสัปดาห์ ประจำวันที่ 29 ก.ค. - 4 ส.ค. 62 กันค่ะ #Ch3Thailand https://www.ch3thailand.com/news/scoop/17254,250,9,1,[]
